fire_id_a,fire_id_b,climate_distance,morphology_distance
97941,167829,4.765171345259869,0.0
32085,360188,4.574033825726949,0.0
438818,212457,4.972716748911611,0.1246431341688167
26856,187814,4.23811925654788,0.10538645895284626
28963,393487,3.63757552616455,0.0
262485,123034,6.121344255296989,0.0918667649790028
137143,360188,4.551542726512533,0.0
284543,167829,4.839311289264671,0.0
234472,51440,7.5264909986062785,0.0
47102,191960,4.026955286150854,0.0
297573,47507,4.752606300856168,0.0
211807,183601,3.969475865550509,0.6544757247676776
11675,198842,4.157903493614318,0.0
224816,191270,7.067848329742759,0.15203543921072726
244856,360188,3.9821068867427503,0.0
173105,360188,3.9181968841545904,0.0
156905,292795,3.359279022868928,0.07848700842019371
403271,382932,4.554752789630116,0.0
349527,174806,4.111169902859732,0.0
148671,167829,3.936770919591166,0.0
61991,167829,3.9760288161558264,0.0
325935,397412,4.793540924041403,0.0
170665,228572,5.162135833363876,0.0
336429,235160,5.023409428962915,0.2537065872092805
379491,51440,3.8294447749858582,0.0
49901,211138,4.554926346548379,0.0
219397,211138,3.83972016220837,0.0
420956,434673,2.998069176623906,0.0
20219,182826,3.1792307214186213,0.13094931543203556
113094,386363,5.82815768319908,0.0
404921,305902,6.7725865276122095,0.0
283004,167829,4.624900214245326,0.0
227846,397598,3.0150260974644847,0.1289826015348476
382866,278511,4.901947995327428,0.07809968958350308
58053,360188,3.6732762418107643,0.0
240882,327821,4.80243347708131,0.0
