fire_id_a,fire_id_b,climate_distance,morphology_distance
142889,40091,0.169893938758543,6.340306610926503
342102,383520,0.12906111037136905,3.6497464791715553
305463,3944,0.10269780799518728,4.441373990985759
135596,338434,0.18381581057042107,6.380436637936601
221901,12627,0.1100941017997928,3.9451184913797532
352402,358206,0.0929085781948531,7.254606378262269
381493,33129,0.0871266077485086,5.832884734084349
220432,256142,0.1117243973807522,12.433345741623466
14980,337609,0.11347718122883635,5.234306901507176
266150,227173,0.16270814024852462,8.364781141003009
46986,428408,0.12240730467875861,7.272886193095951
159288,440761,0.24366501302894752,3.7784728962033416
393733,377823,0.31203475848430706,4.5393901013447415
215495,198007,0.26289111281468686,4.972287317105833
40003,5481,0.43364350983000755,3.5453492078178663
88417,177590,0.13547152043965394,3.5670010911822643
254502,273507,0.3759482740933433,4.512385906992212
395550,137944,0.11701009681296014,5.094570055940797
441933,61526,0.2346044759955789,5.262878659872572
146690,162397,0.30393896511295426,3.0891857007926293
367119,99186,0.05768242078618997,7.779262870421848
175218,115045,0.12547787026474397,4.855377931402315
263529,56962,0.09899486271766485,4.024470675317555
264322,202198,0.10722586935713915,6.438664643739299
141685,80175,0.07814628106679124,5.586148038919595
32265,403967,0.17927809325641875,4.192023038405933
336553,85619,0.09106334277312786,10.302359723751332
279047,19931,0.2853955701654816,4.090834449705015
434795,133719,0.25946644637230365,3.3486098448690855
120861,148918,0.08974959273665827,9.0546131163584
148944,225629,0.13096897445978337,4.578084835645118
128820,61526,0.23398081319021632,5.262878659872572
279508,279516,0.16882532456598373,5.444006091344284
427631,213173,0.10149184454561623,4.824340953419788
440321,205316,0.2629608853442091,4.4229792764938
403053,144818,0.1274003481120959,5.67401332986486
278419,324372,0.0527070435014024,4.039907412492505
441762,262895,0.1985806738680861,3.3695848158013537
171166,63876,0.11178745179814525,3.9441206150336803
299024,222869,0.24509929475776762,3.922064248136446
199427,163897,0.11048985814011175,3.89686165052603
221375,215220,0.081050943446833,3.7519844432155174
414607,108221,0.22638376277008734,3.8616893080971963
60870,115800,0.10079060057415375,4.983552897648552
348368,394197,0.3274010015265445,3.690213551927791
392102,375033,0.216563999419526,3.5953525793560264
423101,361340,0.22459052909705046,2.6955879450467424
285248,301483,0.15450212231726632,3.8688138811000496
154070,337609,0.1337132717966095,5.182293098361448
148193,287098,0.08002674093355004,5.888510186459288
86136,305296,0.19973094997535454,3.4287008206470535
92276,39281,0.1060584699300941,3.445692355842961
100169,214709,0.17559915196439677,7.494614172754228
32987,33024,0.26176297757045774,3.9935062439351823
291102,374600,0.02207888123403366,4.763987990244607
30170,264120,0.10500508078906957,7.969825763203452
353471,226174,0.11723576920804069,4.766882378710754
175140,336429,0.17461301703681945,6.285451622793241
148285,315737,0.3747304326966247,4.6912725709145535
433864,374642,0.16945099245050907,3.2112437486997387
152914,282277,0.09958835989951006,6.085900348898147
375050,7019,0.12034139420577905,5.156893668842825
230564,167684,0.23867004311247084,5.30094234456237
398924,355055,0.1660977812228322,4.645988229747812
169756,277453,0.1553487616550139,7.171726630429108
205913,228663,0.20801657106180188,3.9267696083204555
27250,137167,0.1388152076475952,3.209364284361558
31467,261343,0.15183705986317186,4.676198760790259
57453,379959,0.07622949459968612,4.808873483002779
240561,412224,0.198471354187886,4.9916608542473035
328260,186678,0.12060582302662796,4.352292701743886
350481,411413,0.10783040645189307,7.069003482727667
257282,278749,0.275599688867045,5.313492531834068
