i,j,fire_id_a,fire_id_b,match_distance,caliper,k,metric,log_area_distance,weather_distance,morphology_distance,matching_space,duration_days_a,duration_days_b,observation_count_a,observation_count_b,catalog_area_km2_a,catalog_area_km2_b,region_a,region_b,season_a,season_b,start_date_a,start_date_b,end_date_a,end_date_b,mean_maximum_temperature_c_a,mean_maximum_temperature_c_b,mean_minimum_temperature_c_a,mean_minimum_temperature_c_b,mean_vpd_kpa_a,mean_vpd_kpa_b,mean_wind_speed_m_s_a,mean_wind_speed_m_s_b
5116,5120,32465,32474,0.0405808648975,0.5,10,euclidean,0.475423696715,0.0405808648975,1.01276325321,weather,3,3,3,3,7.94237091198,4.93714948583,intermountain,intermountain,MAM,MAM,2003-03-23,2003-03-23,2003-03-25,2003-03-25,23.0166666667,22.6166666667,6.05,5.75,0.973333333333,0.946666666667,4.76666666667,4.8
6567,6568,383349,383350,0.0413701404729,0.5,10,euclidean,0.587786664902,0.0413701404729,0.47111747558,weather,3,3,3,3,1.07329336648,1.93192805967,intermountain,intermountain,MAM,MAM,2018-04-18,2018-04-18,2018-04-20,2018-04-20,16.65,16.7833333333,2.25,2.21666666667,0.786666666667,0.8,3.2,3.1
1316,1333,153432,153678,0.041535922787,0.5,10,euclidean,0.367724780125,0.041535922787,0.950551204434,weather,6,6,6,6,1.93192805967,2.79056275286,central,central,SON,SON,2007-11-02,2007-11-05,2007-11-07,2007-11-10,19.45,19.7833333333,5.51666666667,5.06666666667,0.758333333333,0.733333333333,3.63333333333,3.63333333333
3946,8628,258149,6458,0.04200204579,0.5,10,euclidean,0.463572738915,0.04200204579,0.969809707142,weather,5,5,5,5,8.37168825858,13.3088377444,west,west,JJA,JJA,2012-08-28,2001-07-21,2012-09-01,2001-07-25,29.63,29.65,8.03,7.85,2.05,2.11,3.7,3.7
176,179,10900,10916,0.042004882615,0.5,10,euclidean,0.510825623766,0.042004882615,0.886720651564,weather,3,3,3,3,0.643976019891,1.07329336648,east,east,SON,SON,2001-11-20,2001-11-20,2001-11-22,2001-11-22,26.65,27.1166666667,16.7166666667,16.8166666667,0.826666666667,0.833333333333,1.93333333333,1.86666666667
2682,8260,214932,47085,0.0422711391205,0.5,10,euclidean,0.262364264467,0.0422711391205,0.699869209424,weather,4,4,4,4,2.14658673297,2.79056275286,intermountain,intermountain,SON,SON,2010-09-03,2003-09-20,2010-09-06,2003-09-23,26.475,26.075,4.5,4.8,1.5175,1.48,3.425,3.425
4475,4487,28438,28460,0.0424337870307,0.5,10,euclidean,0.162518929498,0.0424337870307,1.88956953668,weather,4,4,4,4,3.64919744605,4.29317346594,central,central,SON,SON,2002-11-21,2002-11-21,2002-11-24,2002-11-24,13.225,13.025,-0.125,-0.2,0.4625,0.4525,4.2,4.3
6461,8432,378085,54928,0.0424606116993,0.5,10,euclidean,0.287682072452,0.0424606116993,0.47515790269,weather,3,3,3,3,0.643976019891,0.858634693187,east,east,DJF,DJF,2018-02-06,2004-02-12,2018-02-08,2004-02-14,28.5833333333,28.3166666667,16.55,16.35,0.856666666667,0.82,2.73333333333,2.8
1405,4899,157004,304394,0.0424916793891,0.5,10,euclidean,0.182321556794,0.0424916793891,0.404605868717,weather,3,3,3,3,2.57590407956,2.14658673297,central,central,DJF,DJF,2008-02-25,2015-01-30,2008-02-27,2015-02-01,17.5166666667,17.6833333333,3.75,3.91666666667,0.55,0.553333333333,5.76666666667,5.86666666667
208,210,110355,110364,0.0425713413706,0.5,10,euclidean,0,0.0425713413706,0,weather,3,3,3,3,0.643976019891,0.643976019891,central,central,SON,SON,2005-10-15,2005-10-15,2005-10-17,2005-10-17,28.75,28.6166666667,9.51666666667,9.05,1.57,1.58,2.6,2.66666666667
8551,8556,59708,59798,0.0427698576726,0.5,10,euclidean,0.664976303593,0.0427698576726,1.32682903868,weather,6,6,6,6,3.86385611934,7.51305356539,intermountain,intermountain,MAM,MAM,2004-04-03,2004-04-03,2004-04-08,2004-04-08,18.4,18.2833333333,4.96666666667,4.58333333333,0.751666666667,0.745,3.56666666667,3.65
8137,8146,441984,442035,0.0429383340086,0.5,10,euclidean,0.500775287912,0.0429383340086,0.738113615601,weather,3,3,3,3,7.0837362188,4.29317346594,intermountain,intermountain,MAM,MAM,2021-04-02,2021-04-02,2021-04-04,2021-04-04,23.2166666667,23.1833333333,7.41666666667,7.18333333333,1.03666666667,1.02666666667,5.4,5.3
912,8014,135372,438539,0.0429496479462,0.5,10,euclidean,0.105360515658,0.0429496479462,2.89673587132,weather,4,4,4,4,4.29317346594,3.86385611934,intermountain,intermountain,DJF,DJF,2007-02-18,2021-02-22,2007-02-21,2021-02-25,18.175,18.575,0.85,1.225,0.795,0.7825,4.575,4.525
870,871,133317,133330,0.0430275416631,0.5,10,euclidean,0.336472236621,0.0430275416631,1.56781434222,weather,3,3,3,3,1.50261071308,1.07329336648,intermountain,intermountain,DJF,DJF,2006-12-13,2006-12-13,2006-12-15,2006-12-15,23.85,23.75,8.48333333333,8.61666666667,1.18333333333,1.16333333333,3.93333333333,3.83333333333
1751,1755,171637,171690,0.0431381429381,0.5,10,euclidean,0.287682072452,0.0431381429381,0.686829466707,weather,4,4,4,4,1.28795203978,1.71726938637,central,central,SON,SON,2008-09-20,2008-09-20,2008-09-23,2008-09-23,28.175,28.025,17.275,17.6,0.9475,0.9175,2.225,2.15
3627,8411,246398,53846,0.0432751714274,0.5,10,euclidean,0.69314718056,0.0432751714274,1.62968888906,weather,3,3,3,3,0.858634693187,1.71726938637,east,east,DJF,DJF,2012-01-01,2004-01-13,2012-01-03,2004-01-15,21.65,22.0833333333,5.98333333333,6.31666666667,0.696666666667,0.723333333333,3,2.96666666667
3981,3983,259044,259074,0.0432936245309,0.5,10,euclidean,0.451985123743,0.0432936245309,0.82051726171,weather,3,3,3,3,1.50261071308,2.36124540627,intermountain,intermountain,SON,SON,2012-09-09,2012-09-09,2012-09-11,2012-09-11,34.5166666667,34.5166666667,11.5833333333,12.0166666667,2.54333333333,2.58666666667,3.86666666667,3.9
7508,7512,422850,422893,0.0434144573788,0.5,10,euclidean,0.348306694268,0.0434144573788,2.64842816286,weather,3,3,3,3,2.57590407956,3.64919744605,intermountain,intermountain,MAM,MAM,2020-03-30,2020-03-30,2020-04-01,2020-04-01,21.3166666667,21.3833333333,6.08333333333,6.55,0.91,0.89,4.5,4.56666666667
4060,6265,261563,370670,0.043488120623,0.5,10,euclidean,0.287682072452,0.043488120623,1.04084592292,weather,3,3,3,3,2.57590407956,1.93192805967,central,central,SON,SON,2012-10-16,2017-09-05,2012-10-18,2017-09-07,28.9166666667,29.1166666667,16.05,15.9166666667,0.963333333333,0.976666666667,3.26666666667,3.16666666667
4857,4860,302299,302349,0.0435033764283,0.5,10,euclidean,0.559615787935,0.0435033764283,1.08257490378,weather,3,3,3,3,0.858634693187,1.50261071308,central,central,SON,SON,2014-11-20,2014-11-20,2014-11-22,2014-11-22,21.55,21.2833333333,8.91666666667,8.41666666667,0.776666666667,0.753333333333,3.4,3.43333333333
1446,1447,158532,158588,0.0436435544687,0.5,10,euclidean,0.492476485098,0.0436435544687,0.361261949853,weather,4,4,4,4,2.36124540627,3.86385611934,west,west,MAM,MAM,2008-03-15,2008-03-15,2008-03-18,2008-03-18,20.225,19.975,3.475,3.85,0.86,0.845,5.05,5.125
1387,8430,156229,54832,0.0436510127454,0.5,10,euclidean,0.69314718056,0.0436510127454,0.666604484283,weather,5,5,5,5,2.57590407956,5.15180815912,east,east,DJF,DJF,2008-02-06,2004-02-11,2008-02-10,2004-02-15,26.87,26.97,15.25,15.45,0.894,0.834,3.2,3.22
440,3045,118849,227456,0.0438763800008,0.5,10,euclidean,0.287682072452,0.0438763800008,0.47515790269,weather,3,3,3,3,0.858634693187,0.643976019891,east,east,MAM,MAM,2006-04-04,2011-03-21,2006-04-06,2011-03-23,28.7166666667,29.2833333333,12.1166666667,11.9833333333,1.23666666667,1.25666666667,3,2.96666666667
1434,2083,158152,186582,0.0442109911693,0.5,10,euclidean,0.215111379617,0.0442109911693,1.83529812628,weather,4,4,4,4,5.36646683242,6.6544188722,intermountain,intermountain,MAM,MAM,2008-03-12,2009-05-03,2008-03-15,2009-05-06,19.55,19.7,3.95,4.025,0.8475,0.8225,4.275,4.375
816,817,130669,130683,0.0442941586367,0.5,10,euclidean,0.538996500733,0.0442941586367,0.374704670728,weather,3,3,3,3,1.50261071308,2.57590407956,central,central,SON,SON,2006-10-03,2006-10-03,2006-10-05,2006-10-05,28.7833333333,28.8833333333,15.65,15.8166666667,1.19333333333,1.21666666667,3.66666666667,3.56666666667
6381,6382,375110,375133,0.0444150765197,0.5,10,euclidean,0,0.0444150765197,0,weather,3,3,3,3,1.71726938637,1.71726938637,east,east,SON,SON,2017-11-06,2017-11-07,2017-11-08,2017-11-09,29.2833333333,29.15,19.0166666667,19.2833333333,0.836666666667,0.83,2.06666666667,2.16666666667
2078,2081,186429,186467,0.044454699396,0.5,10,euclidean,0.356674943939,0.044454699396,1.62141659068,weather,3,3,3,3,2.14658673297,1.50261071308,intermountain,intermountain,MAM,MAM,2009-05-03,2009-05-03,2009-05-05,2009-05-05,18.4166666667,18.7833333333,3.45,3.78333333333,0.706666666667,0.75,4.23333333333,4.23333333333
76,77,103652,103663,0.0446751476226,0.5,10,euclidean,0.559615787935,0.0446751476226,1.65117367613,weather,4,4,4,4,3.00522142616,1.71726938637,central,central,JJA,JJA,2005-08-12,2005-08-12,2005-08-15,2005-08-15,36.85,36.775,20.925,21.4,1.85,1.815,2.95,3
7298,7302,412667,412720,0.0447462762748,0.5,10,euclidean,0,0.0447462762748,0.79672795444,weather,3,3,3,3,0.858634693187,0.858634693187,central,central,SON,SON,2019-09-12,2019-09-12,2019-09-14,2019-09-14,34.3833333333,34.05,19.85,19.5166666667,1.71,1.75666666667,3.73333333333,3.73333333333
3571,3574,244125,244181,0.0449658629774,0.5,10,euclidean,0.405465108108,0.0449658629774,0.48706515369,weather,3,3,3,3,1.28795203978,1.93192805967,intermountain,intermountain,SON,SON,2011-10-22,2011-10-22,2011-10-24,2011-10-24,15.0166666667,15.2833333333,-0.95,-0.783333333333,0.51,0.516666666667,3.83333333333,3.93333333333
7295,7304,412631,412733,0.0449911739282,0.5,10,euclidean,0,0.0449911739282,0.937477791755,weather,3,3,3,3,0.858634693187,0.858634693187,central,central,SON,SON,2019-09-12,2019-09-13,2019-09-14,2019-09-15,35.45,35.9166666667,22.1833333333,22.05,2.06333333333,2.04,2.63333333333,2.56666666667
3412,3414,238652,238715,0.0464309557458,0.5,10,euclidean,0.405465108108,0.0464309557458,1.45836335422,weather,3,3,3,3,0.858634693187,1.28795203978,central,central,JJA,JJA,2011-08-29,2011-08-29,2011-08-31,2011-08-31,40.65,40.2833333333,18.0166666667,18.1833333333,3.39666666667,3.35666666667,2.53333333333,2.46666666667
1523,7035,161053,400735,0.0468313960644,0.5,10,euclidean,0.451985123743,0.0468313960644,0.863688946329,weather,3,3,3,3,1.50261071308,2.36124540627,intermountain,intermountain,MAM,MAM,2008-04-14,2019-04-10,2008-04-16,2019-04-12,17.75,17.3166666667,1.31666666667,0.983333333333,0.656666666667,0.673333333333,7.26666666667,7.2
6073,6075,361546,361680,0.0472287860274,0.5,10,euclidean,0.451985123743,0.0472287860274,1.25909589406,weather,4,4,4,4,2.36124540627,1.50261071308,intermountain,intermountain,MAM,MAM,2017-05-03,2017-05-03,2017-05-06,2017-05-06,22.475,22.475,4.375,3.7,1.155,1.165,3.625,3.65
5831,6807,349833,392338,0.0474904869555,0.5,10,euclidean,0,0.0474904869555,0.28971925616,weather,3,3,3,3,2.36124540627,2.36124540627,central,central,SON,SON,2016-09-17,2018-09-15,2016-09-19,2018-09-17,32.8833333333,33.3166666667,20.6833333333,20.3166666667,1.31333333333,1.3,2.5,2.56666666667
3395,6196,238445,367642,0.0475146343667,0.5,10,euclidean,0.628608659422,0.0475146343667,2.17635124921,weather,3,3,3,3,3.43453877275,6.43976019891,west,west,JJA,JJA,2011-08-26,2017-07-31,2011-08-28,2017-08-02,34.6833333333,34.35,16.5833333333,16.75,2.60666666667,2.66666666667,2.5,2.5
6266,7850,370719,433665,0.0479183814486,0.5,10,euclidean,0.287682072452,0.0479183814486,0.47515790269,weather,3,3,3,3,0.858634693187,0.643976019891,central,central,SON,SON,2017-09-06,2020-10-03,2017-09-08,2020-10-05,26.55,26.6166666667,12.65,12.95,1.24666666667,1.22,2.83333333333,2.93333333333
2432,6515,204978,380690,0.0482625508547,0.5,10,euclidean,0.0444517625708,0.0482625508547,0.500428451239,weather,6,6,6,6,4.93714948583,4.72249081253,east,east,MAM,MAM,2010-04-02,2018-03-16,2010-04-07,2018-03-21,28.7166666667,28.3666666667,13.0166666667,13.1666666667,1.08333333333,1.14333333333,3.01666666667,3
5243,5244,32944,32945,0.0485208046294,0.5,10,euclidean,0.0840831172105,0.0485208046294,1.16445264975,weather,4,4,4,4,12.2355443779,13.3088377444,intermountain,intermountain,MAM,MAM,2003-04-01,2003-04-01,2003-04-04,2003-04-04,25.35,25.5,11.875,11.65,1,1.0325,7.825,7.725
167,173,108764,108860,0.0485934069203,0.5,10,euclidean,0.182321556794,0.0485934069203,1.31578184724,weather,3,3,3,3,1.28795203978,1.07329336648,west,west,SON,SON,2005-09-27,2005-09-28,2005-09-29,2005-09-30,22.05,21.7833333333,3.81666666667,3.18333333333,1.11333333333,1.12,3.16666666667,3.13333333333
6909,7978,395315,436988,0.0489612942952,0.5,10,euclidean,0.318453731119,0.0489612942952,0.653916076674,weather,4,4,4,4,1.71726938637,2.36124540627,east,east,DJF,DJF,2018-12-04,2021-01-02,2018-12-07,2021-01-05,24.125,24.275,10.2,10.5,0.62,0.6675,3.425,3.5
913,914,135400,135407,0.0490417913863,0.5,10,euclidean,0.69314718056,0.0490417913863,0.749982233404,weather,3,3,3,3,2.14658673297,1.07329336648,east,east,DJF,DJF,2007-02-19,2007-02-19,2007-02-21,2007-02-21,23.15,23.15,6.11666666667,5.68333333333,0.893333333333,0.893333333333,1.9,2
4939,4940,306447,306454,0.0491640174031,0.5,10,euclidean,0.274436845702,0.0491640174031,1.10001659411,weather,4,4,4,4,4.07851479264,5.36646683242,intermountain,intermountain,MAM,MAM,2015-03-09,2015-03-09,2015-03-12,2015-03-12,21.45,21.825,1.45,1.025,0.9625,0.9975,3.1,3.05
3572,3591,244141,245073,0.0492245223234,0.5,10,euclidean,0.405465108108,0.0492245223234,1.23860376798,weather,3,3,3,3,1.28795203978,0.858634693187,east,east,SON,SON,2011-10-22,2011-11-12,2011-10-24,2011-11-14,26.7166666667,27.2833333333,13.55,13.55,0.78,0.803333333333,3.56666666667,3.63333333333
4881,4929,30372,305197,0.0497008622726,0.5,10,euclidean,0.287682072452,0.0497008622726,1.15287036689,weather,4,4,4,4,1.71726938637,1.28795203978,east,east,DJF,DJF,2003-02-11,2015-02-14,2003-02-14,2015-02-17,23.85,23.6,8.325,8.1,0.8275,0.8575,2.9,2.8
1561,8126,164407,441858,0.0497422096717,0.5,10,euclidean,0,0.0497422096717,1.06230393925,weather,3,3,3,3,1.93192805967,1.93192805967,intermountain,intermountain,MAM,MAM,2008-05-17,2021-04-01,2008-05-19,2021-04-03,20.95,20.65,5.11666666667,4.75,1.05,0.993333333333,4.76666666667,4.76666666667
3902,6170,256956,366292,0.0498976853644,0.5,10,euclidean,0.25344890081,0.0498976853644,0.744038788486,weather,4,4,4,4,11.1622510114,14.3821311109,west,west,JJA,JJA,2012-08-11,2017-07-18,2012-08-14,2017-07-21,32.4,31.9,11.45,11.225,2.42,2.3975,2.825,2.75
1162,2771,147181,21833,0.0499165802803,0.5,10,euclidean,0,0.0499165802803,1.08785956698,weather,4,4,4,4,1.50261071308,1.50261071308,intermountain,intermountain,JJA,JJA,2007-08-08,2002-07-20,2007-08-11,2002-07-23,36.675,36.875,22.625,22.55,2.0225,2.0875,4.3,4.25
6877,6887,394112,394161,0.0500154949556,0.5,10,euclidean,0.69314718056,0.0500154949556,0.374991116702,weather,3,3,3,3,1.07329336648,2.14658673297,intermountain,intermountain,SON,SON,2018-10-21,2018-10-22,2018-10-23,2018-10-24,9.85,10.35,-2.71666666667,-2.45,0.38,0.423333333333,4.23333333333,4.2
232,1298,110901,153052,0.0503149080672,0.5,10,euclidean,0.200670695462,0.0503149080672,1.64749036231,weather,3,3,3,3,1.93192805967,2.36124540627,intermountain,intermountain,SON,SON,2005-10-23,2007-10-27,2005-10-25,2007-10-29,17.7833333333,17.85,1.01666666667,1.25,0.806666666667,0.846666666667,2.16666666667,2.06666666667
7679,8650,429163,67404,0.0504449761631,0.5,10,euclidean,0,0.0504449761631,1.61047878996,weather,3,3,3,3,1.93192805967,1.93192805967,east,east,JJA,JJA,2020-07-15,2004-07-07,2020-07-17,2004-07-09,33.75,33.7166666667,23.6166666667,23.0166666667,1.16666666667,1.12666666667,3.1,3.06666666667
5883,5884,352076,352086,0.0505637341988,0.5,10,euclidean,0.451985123743,0.0505637341988,0.878175280201,weather,3,3,3,3,2.36124540627,1.50261071308,central,central,SON,SON,2016-10-17,2016-10-17,2016-10-19,2016-10-19,30.9166666667,30.85,19.0166666667,18.35,1.27333333333,1.24,4.63333333333,4.63333333333
8377,8380,52490,52527,0.0506701828831,0.5,10,euclidean,0.510825623766,0.0506701828831,0.792253260339,weather,3,3,3,3,1.28795203978,2.14658673297,west,west,SON,SON,2003-11-22,2003-11-22,2003-11-24,2003-11-24,0.616666666667,0.783333333333,-15.1833333333,-14.4833333333,0.176666666667,0.183333333333,4.5,4.53333333333
2671,8226,214688,45969,0.0507901869499,0.5,10,euclidean,0.336472236621,0.0507901869499,0.837305557235,weather,4,4,4,4,1.07329336648,1.50261071308,west,west,SON,SON,2010-09-01,2003-09-07,2010-09-04,2003-09-10,28.2,28.025,6.65,7.3,1.69,1.72,3.7,3.725
4170,6509,267981,380558,0.0510779092613,0.5,10,euclidean,0.0266682470822,0.0510779092613,1.0053782622,weather,4,4,4,4,8.15702958528,7.94237091198,central,central,MAM,MAM,2013-03-13,2018-03-14,2013-03-16,2018-03-17,22.75,22.35,4.7,4.95,1.1375,1.08,4.825,4.85
3033,6962,226855,397794,0.0513112519396,0.5,10,euclidean,0.287682072452,0.0513112519396,0.47515790269,weather,3,3,3,3,0.643976019891,0.858634693187,central,central,MAM,MAM,2011-03-14,2019-03-07,2011-03-16,2019-03-09,23.55,22.85,7.85,7.65,0.913333333333,0.913333333333,3.1,3.06666666667
4610,4612,288987,288995,0.0513772107077,0.5,10,euclidean,0.559615787935,0.0513772107077,0.359344978724,weather,5,5,5,5,19.53393927,11.1622510114,intermountain,intermountain,MAM,MAM,2014-04-10,2014-04-10,2014-04-14,2014-04-14,22.15,22.03,5.41,5.43,1.134,1.062,6.36,6.4
8032,8035,438809,438819,0.0515928014289,0.5,10,euclidean,0.167054084663,0.0515928014289,0.512772906306,weather,4,4,4,4,5.58112550572,4.72249081253,central,central,DJF,DJF,2021-02-24,2021-02-24,2021-02-27,2021-02-27,12.075,12.15,-0.425,-1.125,0.3475,0.345,4.075,4.025
7133,7153,40523,40615,0.0518710607957,0.5,10,euclidean,0,0.0518710607957,0.712736854035,weather,3,3,3,3,1.71726938637,1.71726938637,intermountain,intermountain,JJA,JJA,2003-07-02,2003-07-02,2003-07-04,2003-07-04,36.55,36.75,20.95,21.0166666667,1.82,1.88333333333,4.26666666667,4.33333333333
2487,3131,205739,229231,0.0520437441306,0.5,10,euclidean,0.146603474192,0.0520437441306,1.46886513199,weather,6,6,6,6,9.44498162506,8.15702958528,intermountain,intermountain,MAM,MAM,2010-04-08,2011-04-06,2010-04-13,2011-04-11,23.95,24.1,8.85,9.2,1.115,1.06,6.21666666667,6.28333333333
1711,1722,170218,170473,0.0520570816755,0.5,10,euclidean,0.69314718056,0.0520570816755,0.447648528141,weather,4,4,4,4,1.07329336648,2.14658673297,west,west,JJA,JJA,2008-08-21,2008-08-28,2008-08-24,2008-08-31,28.425,28.9,8.625,9.15,1.865,1.87,4.1,4.15
5559,9109,339962,96308,0.0520806832853,0.5,10,euclidean,0.287682072452,0.0520806832853,0.663939962033,weather,3,3,3,3,1.71726938637,1.28795203978,east,east,MAM,MAM,2016-04-05,2005-05-11,2016-04-07,2005-05-13,27.9833333333,28.25,15.55,16.15,0.946666666667,0.956666666667,3.23333333333,3.16666666667
2907,4926,222572,305134,0.0521920448367,0.5,10,euclidean,0.510825623766,0.0521920448367,0.380126322152,weather,3,3,3,3,0.643976019891,1.07329336648,east,east,DJF,DJF,2010-12-02,2015-02-14,2010-12-04,2015-02-16,21.3833333333,21.6166666667,6.95,7.68333333333,0.83,0.826666666667,4.2,4.2
6590,8482,383778,57362,0.0523036515051,0.5,10,euclidean,0.223143551314,0.0523036515051,1.854558053,weather,3,3,3,3,1.71726938637,2.14658673297,central,central,MAM,MAM,2018-04-23,2004-03-10,2018-04-25,2004-03-12,18.4833333333,18.2166666667,1.21666666667,1.65,0.776666666667,0.776666666667,2.76666666667,2.66666666667
1375,8940,155431,87064,0.0523629599721,0.5,10,euclidean,0.69314718056,0.0523629599721,0,weather,3,3,3,3,1.28795203978,0.643976019891,east,east,DJF,DJF,2008-01-10,2005-01-05,2008-01-12,2005-01-07,28.15,28.05,15.15,14.65,0.893333333333,0.896666666667,3.26666666667,3.16666666667
2845,2848,220377,220396,0.0523673906863,0.5,10,euclidean,0.405465108108,0.0523673906863,0.958197929093,weather,3,3,3,3,0.858634693187,1.28795203978,central,central,SON,SON,2010-10-14,2010-10-14,2010-10-16,2010-10-16,24.4833333333,24.45,6.21666666667,5.51666666667,1.45666666667,1.43,3.46666666667,3.43333333333
1713,9116,17027,96847,0.0524841901371,0.5,10,euclidean,0,0.0524841901371,0,weather,3,3,3,3,0.858634693187,0.858634693187,central,central,MAM,MAM,2002-05-05,2005-05-21,2002-05-07,2005-05-23,32.55,32.6166666667,18.55,18.3166666667,1.3,1.23666666667,3.16666666667,3.1
1049,1596,142718,165931,0.0527097645142,0.5,10,euclidean,0.69314718056,0.0527097645142,0.910546233646,weather,3,3,3,3,3.00522142616,1.50261071308,intermountain,intermountain,JJA,JJA,2007-06-19,2008-06-08,2007-06-21,2008-06-10,34.2833333333,33.85,17.7166666667,17.35,3.25,3.21333333333,3.8,3.73333333333
822,4385,131113,279751,0.0527912869643,0.5,10,euclidean,0.69314718056,0.0527912869643,0.603929546233,weather,3,3,3,3,1.28795203978,0.643976019891,east,east,SON,SON,2006-10-10,2013-09-06,2006-10-12,2013-09-08,30.8833333333,30.9833333333,17.25,16.65,1.22666666667,1.19666666667,2.3,2.36666666667
